"","id","datetime","user","text","date","hour"
"1","463631575729848320",2014-05-06 06:49:00,"bffo","RT @cshlmeetings: And so it begins...Follow #bog14 for live tweets and updates from this week's meeting on the Biology of Genomes. http://fb.me/2cJinjFqe",2014-05-06,6
"2","463632117801680896",2014-05-06 06:51:00,"bffo","On my way to @cshlmeetings for #bog14 ""Biology of Genomes” … should be a great week!  http://fb.me/2cJinjFqe",2014-05-06,6
"3","463633190952132608",2014-05-06 06:55:00,"cathcoste","RT @bffo: On my way to @cshlmeetings for #bog14 ""Biology of Genomes” … should be a great week!  http://fb.me/2cJinjFqe",2014-05-06,6
"4","463633466312372224",2014-05-06 06:56:00,"cathcoste","RT @eonsim: #BoG14 On the way to Cold Spring Harbour for Biology of the Genomes looking forward to it all.",2014-05-06,6
"5","463633482187829248",2014-05-06 06:56:00,"cathcoste","RT @gerlach_d: Hitting the hay and looking forward to #bog14 starting tomorrow at 7:30 pm",2014-05-06,6
"6","463633508335112192",2014-05-06 06:56:00,"cathcoste","RT @AllSeq: MT @cshlmeetings: Follow #bog14 for live tweets and updates from Biology of Genomes meeting. http://fb.me/2cJinjFqe",2014-05-06,6
"7","463633868739072000",2014-05-06 06:58:00,"cathcoste",".@bffo Thanks for the follow and for your great tweetstream on #bioinformatics and #cancergenomics! Enjoy #bog14 :-)",2014-05-06,6
"8","463634338031366144",2014-05-06 07:00:00,"cathcoste","RT @nygenome: Attending @cshlmeetings Biology of Genomes Mtg? We're hosting a tour for attendees May 6th 12-3pm. RSVP here: http://bit.ly/1iOtDf5 #BoG14",2014-05-06,7
"9","463634582848700416",2014-05-06 07:01:00,"cathcoste","RT @cshlmeetings: And so it begins...Follow #bog14 for live tweets and updates from this week's meeting on the Biology of Genomes. http://fb.me/2cJinjFqe",2014-05-06,7
"10","463636970984316928",2014-05-06 07:10:00,"erlichya","How to call an academic event? #BoG14 http://t.co/nMOwOjLwga",2014-05-06,7
"11","463638156492161024",2014-05-06 07:15:00,"nextgenseek","Four days of genomics fun starts today @CSHLaboratory #BoG14 http://nextgenseek.com/2014/04/2014-biology-of-genomes-accepted-talks-and-posters-announced/",2014-05-06,7
"12","463640390441381888",2014-05-06 07:24:00,"obahcall","In NYC today before the start of #BoG14? Take a tour of the rapidly growing NY Genome Center @nygenome http://bit.ly/1iOtDf5",2014-05-06,7
"13","463642582627909632",2014-05-06 07:33:00,"Oli_viajera","RT @obahcall: In NYC today before the start of #BoG14? Take a tour of the rapidly growing NY Genome Center @nygenome http://bit.ly/1iOtDf5",2014-05-06,7
"14","463644861816905728",2014-05-06 07:42:00,"notSoJunkDNA","RT @obahcall: In NYC today before the start of #BoG14? Take a tour of the rapidly growing NY Genome Center @nygenome http://bit.ly/1iOtDf5",2014-05-06,7
"15","463646437453348864",2014-05-06 07:48:00,"westr","RT @nextgenseek: Four days of #genomics fun starts today @CSHLaboratory #BoG14 http://nextgenseek.com/2014/04/2014-biology-of-genomes-accepted-talks-and-posters-announced/ #pm101",2014-05-06,7
"16","463653869055381504",2014-05-06 08:17:00,"cshperspectives","Nice touch on the back of the #BOG14 program @cshlmeetings http://ow.ly/i/5tlQN",2014-05-06,8
"17","463655486869364736",2014-05-06 08:24:00,"cshlmeetings","RT @mike_schatz: Enjoying one last quiet moment on campus this week. Welcome friends! #bog14 http://t.co/u9ewlcujtq",2014-05-06,8
"18","463655527004663808",2014-05-06 08:24:00,"cshlmeetings","RT @nextgenseek: Four days of genomics fun starts today @CSHLaboratory #BoG14 http://nextgenseek.com/2014/04/2014-biology-of-genomes-accepted-talks-and-posters-announced/",2014-05-06,8
"19","463655584256901120",2014-05-06 08:24:00,"cshlmeetings","RT @cshperspectives: Nice touch on the back of the #BOG14 program @cshlmeetings http://ow.ly/i/5tlQN",2014-05-06,8
"20","463660933823606784",2014-05-06 08:45:00,"granitehead","a good week MT  “@cshlmeetings: And so it begins...Follow #bog14 this week's meeting on the Biology of Genomes. http://fb.me/2cJinjFqe”",2014-05-06,8
"21","463661339312144384",2014-05-06 08:47:00,"GholsonLyon","RT @granitehead: a good week MT  “@cshlmeetings: And so it begins...Follow #bog14 this week's meeting on the Biology of Genomes. http://fb.me/2cJinjFqe”",2014-05-06,8
"22","463661997322932224",2014-05-06 08:50:00,"GholsonLyon","@zevkronenberg $4 for draft beer. $4.50 for a Guinness, and customary $1 tip per beer. See you soon. #BOG14",2014-05-06,8
"23","463665951083622400",2014-05-06 09:05:00,"tuuliel","RT @obahcall: In NYC today before the start of #BoG14? Take a tour of the rapidly growing NY Genome Center @nygenome http://bit.ly/1iOtDf5",2014-05-06,9
"24","463666443679461376",2014-05-06 09:07:00,"OmicsOmicsBlog","RT @nextgenseek: Four days of genomics fun starts today @CSHLaboratory #BoG14 http://nextgenseek.com/2014/04/2014-biology-of-genomes-accepted-talks-and-posters-announced/",2014-05-06,9
"25","463669305763061760",2014-05-06 09:19:00,"nygenome","Are you at #BoG14 @cshlmeetings today? Come say ""hi"" to @nygenome's @notSoJunkDNA, @tuuliel, and @JoePickrell.",2014-05-06,9
"26","463670987922624512",2014-05-06 09:25:00,"notSoJunkDNA","RT @nygenome: Are you at #BoG14 @cshlmeetings today? Come say ""hi"" to @nygenome's @notSoJunkDNA, @tuuliel, and @JoePickrell.",2014-05-06,9
"27","463671311412113408",2014-05-06 09:27:00,"assemblathon","“@nygenome: Are you at #BoG14 @cshlmeetings today? Come say ""hi"" to @nygenome's @notSoJunkDNA, @tuuliel, and @JoePickrell.”",2014-05-06,9
"28","463671989723758592",2014-05-06 09:29:00,"assemblathon","Follow #BoG14 for all of your Biology of Genomes meeting news.",2014-05-06,9
"29","463672352656478208",2014-05-06 09:31:00,"assemblathon","In contrast, follow #BOG14 or #bog14 for all of your Biology of Gnomes news. :-)",2014-05-06,9
"30","463676309697077248",2014-05-06 09:47:00,"illumina","RT @assemblathon: Follow #BoG14 for all of your Biology of Genomes meeting news.",2014-05-06,9
"31","463677731713343488",2014-05-06 09:52:00,"tuuliel","RT @nygenome: Are you at #BoG14 @cshlmeetings today? Come say ""hi"" to @nygenome's @notSoJunkDNA, @tuuliel, and @JoePickrell.",2014-05-06,9
